,Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,Unnamed: 67
1311,China,CHN,GDP: linked series (current LCU),NY.GDP.MKTP.CN.AD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1887286882720.0,2200562845800.0,2719453090000.0,3567323035800.0,4863745033400.0,6133989133700.0,7181362958700.0,7971504449200.0,8519550709000.0,9056437577700.0,10028013925300.0,11086312304600.0,12171742474800.0,13742203491800.0,16184016090700.0,18731890311800.0,21943847481700.0,27009232371800.0,31924461277900.0,34851774373500.0,41211925579600.0,48794018052500.0,53857995346900.0,59296322954900.0,64356310454400.0,68885821804900.0,74639505948400.4,83203594856000.0,91928112906700.3,98651520229199.8,101356700000000.0,114923700000000.0,121020720000000.0,
1312,China,CHN,Forest rents (% of GDP),NY.GDP.FRST.RT.ZS,,,,,,,,,,,0.626111743241725,0.518878176238872,0.594565234253629,1.19276631329841,1.10998528129084,1.13009658474739,1.46097550713814,1.57352559456317,1.73764807175116,2.07580717721684,2.18419198263213,1.45195653850677,1.46374240288752,1.20561328231074,0.828553538987272,0.798553972451932,1.00700377219943,1.11437578068756,0.967324648776293,0.920649328313558,0.874344087262402,0.851311240630354,0.879295497667318,0.840486804945048,0.731759807335262,0.769146303142478,0.676546953026173,0.505691581859289,0.406925471070931,0.253557625273027,0.222728103385288,0.210789669455107,0.20640257959759,0.240689050804823,0.188707218726145,0.143362505187732,0.138537980548949,0.182953176504025,0.225378563420553,0.199418441148153,0.188631846924808,0.164685773754062,0.141421178461122,0.126224407607297,0.142383969781314,0.0967515179176365,0.103468084376343,0.120213781350851,0.0973259924176176,0.0873021038880976,0.0860228439754596,0.0708433815950244,,
1314,China,CHN,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,14.855581385778,17.1216508407444,17.1019669488381,16.6536199617945,16.5933274486958,16.737653025501,16.4761990303282,16.6102324606782,16.8367255622271,16.1981879102209,15.7746748756646,15.8797243357596,15.8915048071109,15.9246330356787,15.968861422073,15.7882256293555,15.7714449198857,15.943948533035,16.2110323908313,16.7946384359336,17.4247358275231,17.8355886938143,17.8105555373211,18.0165871999471,18.9073565863969,20.8376840689995,21.810599871863,22.9191272020447,25.6940975421835,27.9044233246741,29.4981074937249,31.4787688237639,34.0569816734585,39.2288287661142,47.3166320041664,53.782779280184,57.2822798564587,58.2082872874904,57.6842662328326,56.9556799518528,58.1305575109715,59.3205187730331,59.6776870696326,61.2312033226182,65.4879920957623,68.0444758342363,70.7162757895563,76.1965654628766,82.1363514088809,81.9642483511853,87.6045199518724,94.6791845619767,96.8863623530842,98.9823728763223,100.002944180253,100.0,101.40734602725,105.699596484141,109.398815613029,110.806450619399,111.35216540447,116.422346047122,119.038659656967,
1327,China,CHN,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.9750699702633,32.0939243286777,32.4523280565943,32.3833531164407,32.1194116033475,31.596238091031,31.6128216820061,32.0647911864237,31.528577865974,30.6710080721744,30.3964442055154,28.9516705787219,28.0694422377123,28.10893687151,27.8410111544177,26.774721705892,26.2851691106755,27.547059483814,27.6989758447975,
1331,China,CHN,Trade (% of GDP),NE.TRD.GNFS.ZS,8.73409972110741,7.36022072547269,6.96093615556703,6.86533685812705,6.63310429280904,6.82814302191465,6.72949647905967,6.25348344666146,6.22097356802936,5.45306288859444,4.95240601833575,4.92083519882779,5.75536749725748,8.00014512734925,10.3334865791986,9.55420299391347,8.83691360503246,8.38461538461539,9.65014154062668,11.0865781306023,12.4248485276547,14.8971819799761,14.2247872204408,13.5657941098684,15.7698782987393,20.6896058894423,19.897615647239,20.7450034049856,23.0255314037809,19.1347070877387,22.1994733269413,24.0663347202642,26.0975773919307,25.9004301917053,35.7698149872759,34.2769690648564,33.8147454677544,34.5330173588031,32.4243046253814,33.5241617617493,39.4110148523928,38.5273592755252,42.7474036340511,51.8039880005265,59.5055242248184,62.2078928657802,64.4788839040175,62.1933634764775,57.6127153432419,45.1848703785767,50.7170776627003,50.7409045864209,48.2675223674033,46.7443755773553,44.9052159543496,39.4641693353018,36.8944150170789,37.6324132404263,37.5657841021374,35.8900960342425,34.7542957761056,37.301990171392,38.1438194331516,
1336,China,CHN,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,32.6463422624311,18.991256942303,15.4791894596455,17.7564156292558,20.2655331791278,20.6423775259516,21.8241753004712,18.1776099654442,17.3670082220056,20.9826396187952,24.1402579549941,24.8462614677032,24.6270960115969,24.2846642551339,26.5576815185486,29.0478916170423,29.037200210801,28.1251138061538,29.3400305474377,28.3514408388555,28.5606132573974,27.2577140423572,28.2394193326262,28.1772688797515,29.321047033346,30.4312407901785,30.9595619449795,30.558436985113,31.0528220163255,25.6060676575195,23.9887536439349,25.7037988521691,30.3473196443333,37.092232988742,34.4406164199981,32.3409688061085,31.6420047387682,31.0030962028507,32.8825945837797,32.5371258866265,32.5774175907147,33.4535263710832,35.058366051818,38.2576853285365,39.5296637271404,39.4258155678381,38.7254881040655,37.8924683375514,39.0611780864491,43.8115710189208,43.9293047684275,43.8613614635564,44.2498319889133,44.5187655502314,43.8560937014846,42.0943282754556,41.5523649219235,41.861185297919,42.843031136158,42.8225843509057,42.4860786410765,41.9512532034733,,
1352,China,CHN,Gross savings (% of GDP),NY.GNS.ICTR.ZS,,,,,,,,,,,,,,,,,,,,,,,33.8030466362036,33.1500200520374,34.8963146845066,35.2791019075981,35.250179720443,37.2337647001473,37.979192978052,35.876590985154,36.6941897562451,38.5011697355996,40.6055526260245,41.7072346173534,41.6967268877506,39.5300997255607,38.7591241882985,39.7422421604653,38.3470849602092,36.557909454954,35.7395535422175,37.2692973972263,38.8832209464179,42.4135043011142,45.6723673114932,45.9547842695524,48.2605054670121,50.2752262841316,51.7875873840542,50.3730420872496,51.3267135794652,49.2333282665294,48.6653634051546,47.3783915380573,47.6158184134019,45.4175894373787,44.3806614392065,44.9050475021984,44.485747985504,43.7730279590938,43.9264167497856,45.25978880558,,
1358,China,CHN,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,0.840416943708215,0.773897108383394,0.895123275339724,1.79558411793063,5.00070904496983,7.33042405539159,9.22371412496225,9.60235224195703,11.2104687263013,17.0999242275286,19.741557918563,19.467446076565,16.7508523318146,12.6162173602657,10.3999047481946,9.78977585019452,5.75920686839352,6.49280601379339,6.28565315693549,7.05998093097386,8.63870038140403,6.08171887067132,5.33846886521972,4.4490741652727,3.28088501510221,3.26699888521005,3.00480163840847,2.39155664717565,1.71539063096113,1.84532736658367,2.6977401923859,2.59237672666031,1.95629636692387,2.01790669504299,4.72487591845752,5.10277288536313,5.52119781017524,6.32787936346715,9.6484135442271,3.91782120825988,6.2867264165298,7.68520289897261,4.0884931932087,2.98307168349706,2.31013480472694,1.17476659078236,1.0524740832802,1.31423766724865,1.42518421392494,1.26691367576973,0.863774740928771,1.70756488252672,,
1359,China,CHN,GDP per capita (constant LCU),NY.GDP.PCAP.KN,1483.49407113197,1089.95805101994,1020.72931239016,1098.5318979387,1268.46374690523,1448.5588218433,1558.77102814795,1431.55196832549,1337.47822339285,1521.7738998147,1766.02468707038,1839.47676556435,1863.20796515202,1962.46651291471,1966.74480113289,2100.80679041243,2036.07416891859,2160.55977773185,2373.29188224255,2519.62107854229,2683.14732502241,2784.43355172219,2991.13347690223,3265.75354075242,3712.83584843704,4154.53565635208,4459.53812760406,4900.1923945312,5363.07296493531,5503.63155479452,5636.0796717475,6074.68457646118,6854.26157952565,7716.66454142765,8624.63732043446,9465.96680048637,10296.7407326188,11133.2991839522,11892.1520445112,12692.9083969076,13662.4686027347,14694.2110730825,15929.2418770697,17419.3868757373,19067.5324024458,21115.647585141,23669.2271857027,26896.720518634,29341.7077519052,31940.1940375284,35167.0583805099,38315.8520952243,41049.5056735022,43943.7971817875,46910.337603254,49922.3267613381,53036.5890612413,56378.8822970674,59903.52119493,63243.3323136648,64505.3897175962,69892.0604643292,71991.8253746172,
1360,China,CHN,GDP per capita (current US$),NY.GDP.PCAP.CD,89.5202179159242,75.8055639067957,70.9091553472599,74.3133748233246,85.4982461036748,98.4864217470782,104.324189073855,96.58918279471,91.4723876555406,100.129541321549,113.16258249869,118.654148878636,131.885532177972,157.089148425884,160.147680664743,178.339576757627,165.404232489529,185.420499214387,156.396388520044,183.983152215978,194.804722186836,197.071474499102,203.334919503464,225.431928890812,250.713969046988,294.45884850496,281.928120911563,251.811956961329,283.537695240524,310.8819124049,317.884673040928,333.142145400184,366.460692306116,377.3898394789,473.489934719476,609.604362258828,709.415888233368,781.74259264729,828.594657681663,873.297610969115,959.360412054851,1053.11227201705,1148.51418772689,1288.63754323945,1508.66794598726,1753.41426293188,2099.21934229104,2693.95855454419,3468.32706307504,3832.2274278698,4550.47392427081,5614.38573851229,6300.58235236313,7020.38568208449,7636.07422276004,8016.44601585644,8094.39037512163,8817.04549566316,9905.4061175104,10143.8602060373,10408.7191247747,12617.5049863004,12720.2156397612,
1361,China,CHN,GDP (constant LCU),NY.GDP.MKTP.KN,989594390030.0,719731999830.0,679570954310.0,749566762580.0,885837999970.0,1035987541000.0,1146320214100.0,1080177537700.0,1035890258800.0,1211370068600.0,1445164491800.0,1547193104900.0,1606141162200.0,1730777716400.0,1770758681700.0,1925168838700.0,1894943687900.0,2038390925100.0,2269258632584.45,2441525423212.87,2632798065468.36,2767406740553.41,3016946958807.9,3341878255787.36,3849561028555.73,4366583156252.29,4757390679146.73,5311980062405.63,5908122070361.68,6156637438770.89,6397993102172.68,6990625516900.0,7985009112300.0,9093626162200.0,10279144620800.0,11405117429400.0,12536796679000.0,13694792993700.0,14769279849400.0,15900850600600.0,17250847668900.0,18688832353300.0,20395801299400.0,22443138050700.0,24712952058500.0,27528892069700.0,31030830225000.0,35446784520700.0,38867639882100.0,42520702714400.0,47043149830900.0,51536162122900.0,55588830088000.0,59905942070100.0,64354415744400.0,68885821804900.0,73603647933300.0,78717041146400.0,84030263391400.0,89030484847900.0,91023555430500.0,98712750517400.0,101665055998400.0,
1362,China,CHN,GDP (current LCU),NY.GDP.MKTP.CN,147010000000.0,123230000000.0,116220000000.0,124830000000.0,146990000000.0,173400000000.0,188870000000.0,179420000000.0,174410000000.0,196220000000.0,227970000000.0,245690000000.0,255240000000.0,275620000000.0,282770000000.0,303950000000.0,298860000000.0,325000000000.0,367870251960.0,410045367150.0,458758107780.0,493583283730.0,537335013630.0,602092410070.0,727850230680.0,909894802710.0,1037615445370.0,1217459467450.0,1518038647670.0,1717974173480.0,1887286882720.0,2200562845800.0,2719453090000.0,3567323035800.0,4863745033400.0,6133989133700.0,7181362958700.0,7971504449200.0,8519550709000.0,9056437577700.0,10028013925300.0,11086312304600.0,12171742474800.0,13742203491800.0,16184016090700.0,18731890311800.0,21943847481700.0,27009232371800.0,31924461277900.0,34851774373500.0,41211925579600.0,48794018052500.0,53857995346900.0,59296322954900.0,64356310454400.0,68885821804900.0,74639505948400.0,83203594856000.0,91928112906700.0,98651520229200.0,101356700000000.0,114923700000000.0,121020720000000.0,
1364,China,CHN,Discrepancy in expenditure estimate of GDP (constant LCU),NY.GDP.DISC.KN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1365,China,CHN,"Inflation, GDP deflator: linked series (annual %)",NY.GDP.DEFL.KD.ZG.AD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.71122416868448,6.71453695956717,8.19032302098248,15.1858645086164,20.6169888126724,13.6656963992033,6.50673063592318,1.6165687422919,-0.900251629238966,-1.26305893887778,2.06279261368114,2.04704945731334,0.602099078003945,2.60317771895693,6.9519926804569,3.90374426923287,3.92654939664587,7.74968649314771,7.79534603682124,-0.209533360982732,6.88138025315708,8.07568446695551,2.33121757577324,2.16337002683569,1.03106368767851,-0.0029440935731486,1.4073460272495,4.23268197526643,3.4997476356901,1.28670040757089,0.492493696910714,4.55328427986601,2.24726068377406,
1373,China,CHN,"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,32.4331678117135,32.2729854743163,29.693684391671,27.0688135864776,26.6412681134771,27.358708189158,24.9430825435485,26.3069891873816,27.2518777593028,27.061461624707,24.9287186910558,24.4454393748219,24.8119417019276,24.2507800595022,24.1432966722071,22.6879420957394,22.6059024292311,24.3107692307692,24.6044613549893,22.3425972830187,22.3083756481702,22.7140674564109,22.5936910271023,23.2032539894927,25.5293155662533,29.3533201854242,29.8470743464662,30.3607574036283,31.2377711876993,32.8924312398331,32.3827731102114,34.478536877422,35.5558057153323,34.5159961305235,34.3626561203943,33.6529380115618,33.5702712683445,35.0056772706192,37.0433290228098,38.5753480894331,39.7876551670289,41.2231263086801,42.247944754389,42.0282161856089,41.1831401664883,41.3359259167899,41.8168419068374,42.869665009396,42.8597797907776,44.4066671993256,44.1769919215134,44.2930567346312,45.463305387599,46.8804015015283,48.270940494346,50.7716451484828,52.3620909629531,52.6847365342399,53.2699679234152,54.2689042663668,54.4585358658086,53.468205426731,52.7758882941698,
1380,China,CHN,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,23.1752941976736,35.7948551489085,38.9864050937876,39.8542017143315,38.0297979454385,37.5490196078431,37.1790120188489,39.8060416898896,41.6432544005504,37.5191112017124,34.7984383910164,33.631812446579,32.4165491302304,32.9257673608592,33.4264596668671,31.952623786807,32.3596332731045,28.9907692307692,27.6854178198334,30.7032786969509,29.6339383575962,31.3155812068692,32.7857031035218,32.5681223829416,31.5396955614797,27.9343575172623,26.6384965309993,26.3208996403948,25.2376865324238,24.611551959103,26.5843081183771,24.034067384598,21.3288613741081,19.3074684038403,19.4742827285474,19.5965196106392,19.3254855475406,17.8952767359135,17.1590347605501,16.0647884669624,14.6762416552585,13.9834613522186,13.3014877126424,12.3489989652141,12.916648166837,11.6414956029627,10.6257605278405,10.2461657566004,10.1690478477936,9.63618551442703,9.32517694053669,9.17765379535199,9.11371387030751,8.94289396230057,8.64349139629661,8.38701488219603,8.0572875346436,7.46356501656873,7.04302025319625,7.1436902775818,7.6986425511091,7.24102165175677,7.29999788465975,
1382,China,CHN,External balance on goods and services (% of GDP),NE.RSB.GNFS.ZS,-0.122440650295898,0.381400632962753,1.14438134572363,1.145557958824,0.904823457378053,0.449826989619377,0.25943770847673,0.300969791550552,0.384152284846052,0.642136377535419,0.0307057946220994,0.65529732589849,0.740479548660085,0.482548436252812,-0.473883368108357,-0.144760651422931,0.184032657431573,0.212307692307692,-0.538233246491291,-0.760891415914635,-0.601624244496965,-0.0020260005412724,1.69479184661336,0.843645363244066,0.0172123322517815,-4.03471770480051,-2.45911836739299,0.0889665018802347,-0.995722218482403,-1.08001698083827,2.70373190568985,2.80640762057167,1.01351153661562,-1.90466361801638,1.30368215160479,1.62807659132192,2.03184563764779,4.45331156072586,4.25989544045567,2.80079175309038,2.37637955107717,2.09693221346057,2.5420877137403,2.15752506850097,2.61715094094225,5.45182226620602,7.59116720068887,8.67623358095396,7.59271269137434,4.31484149927079,3.65358777810987,2.39547410390015,2.71752208167593,2.45413329643866,2.11490586049739,3.24399043046772,2.27434509021745,1.75214073601397,0.65842297069049,0.929888596717713,2.41798270198221,2.58595674765083,3.2101855775606,
1383,China,CHN,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,4.42827018570165,3.48941004625497,2.9082774049217,2.85988944965153,2.86414041771549,3.18915801614764,3.23502938529147,2.97625682755546,2.91841064159165,2.40546325552951,2.46085011185682,2.13276893646465,2.5074439742987,3.75879834554822,5.4036849736535,4.8494818226682,4.32644047380044,4.08615384615385,5.09418739355899,5.92373477325849,6.51323638607585,7.4496039902587,6.26499768691374,6.36107437331215,7.87633298324378,12.3621617971214,11.178367007316,10.3280184515527,12.0106268111316,10.1073620342885,9.74787071062572,10.6299635498463,12.5420329276575,13.9025469048608,17.2330664178356,16.3244462367672,15.8914499150533,15.0398528990386,14.0822045924629,15.3616850043295,18.5173176506578,18.2152135310323,20.1026579601554,24.8232314660127,28.4441866419381,28.3780352997871,28.4438583516643,26.7585649477618,25.0100013259338,20.435014439653,23.5317449422952,24.1727152412604,22.7750001428637,22.1451211404583,21.3951550469261,18.110089452417,17.3100349634307,17.9401362522062,18.4536805657234,17.4801037187624,16.1681565370617,17.3580167118706,17.4668169277955,
1393,China,CHN,Public credit registry coverage (% of adults),IC.CRD.PUBL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.2,33.2,89.5,91.1,95.3,98.1,100.0,,,,
1403,China,CHN,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.56924385783334,9.05725398272786,9.77140606467415,10.1014265266002,10.3094417362922,10.212048608843,10.3127948892952,10.2567686829398,9.90773258312895,9.67861882699669,9.37692044713406,9.12291556057604,9.41931765253305,9.05268573156305,8.49286376989869,8.09062623388489,7.96512789790095,,
1408,China,CHN,Net lending (+) / net borrowing (-) (current LCU),GC.NLD.TOTL.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1413,China,CHN,Domestic credit provided by financial sector (% of GDP),FS.AST.DOMS.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1417,China,CHN,Monetary Sector credit to private sector (% GDP),FM.AST.PRVT.GD.ZS,,,,,,,,,,,,,,,,,,51.1784615384615,50.2894700004489,49.7408375608811,52.6268628075733,56.0128369645587,56.8044129374708,56.9862689284041,60.7212832215627,66.1922673045488,75.9741967525257,78.0370949013971,73.9836236530485,77.1332899211029,86.200461355157,88.3623934536212,86.3728816885016,96.9026344210731,85.882585771154,84.206050702349,89.4555815789448,96.7258194376823,105.193223282686,110.383524583833,111.122970939299,110.044590706126,117.49869856029,125.671432607624,118.6361030068,111.842924826452,109.158387197031,105.787508532942,102.00356622006,124.408008908592,126.579494210428,123.095927186754,128.922639036534,134.319251401012,140.236886965913,152.594499832597,156.229943475554,154.895051691759,157.812078588381,165.390369621906,182.868059385178,177.267426847586,185.363493889347,
1424,China,CHN,"Water productivity, total (constant 2015 US$ GDP per cubic meter of total freshwater withdrawal)",ER.GDP.FWTL.M3.KD,,,,,,,,,,,,,,,,,,,,,0.952829457336221,0.982974727574922,1.05210262357613,1.1445797911341,1.29530047850693,1.45757040600496,1.57561556561864,1.74565344488812,1.9266254904476,1.99233961305524,2.05475864771229,2.20770277874017,2.48043546481764,2.77929138804763,3.11998980504388,3.43807831415926,3.75355429979997,4.07259988839224,4.36270163116139,4.66569099130402,5.02834099538542,5.44116890091807,5.93126261729356,6.51908866694061,7.17010377915952,7.97788251856567,8.77267647083343,10.0087691088445,10.8337135583406,11.7076564945707,12.8727441819909,13.9085597861668,14.9070873439806,15.9581929668621,17.414774833338,18.6914045276101,19.5674879043821,21.2006548044483,22.7579952975404,23.7433907174734,25.7113960923135,,,
1459,China,CHN,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,,,,,,,,,,,,,,,,,,,,80000.0,57000000.0,265000000.0,430000000.0,636000000.0,1258000000.0,1659000000.0,1875000000.0,2314000000.0,3194000000.0,3393000000.0,3487000000.0,4366000000.0,11156000000.0,27515000000.0,33787000000.0,35849200000.0,40180000000.0,45439000000.0,45644000000.0,41014000000.0,42095300000.0,47053000000.0,53073618897.4036,57900937467.3864,68117272181.2194,104108693867.085,124082035618.506,156249335203.202,171534650311.569,131057052869.5,243703434558.178,280072219149.935,241213868161.42,290928431467.003,268097181064.335,242489331627.399,174749584584.051,166083755721.649,235365050036.341,187169822364.755,253095616058.58,344074977062.48,180166881345.04,
